time,seconds_elapsed,z,y,x
1682095653886099000,0.023098876953125,0.43853520964980125,-1.0586430842414498,-0.8513976333826779
1682095653906227000,0.04322705078125,-0.2572042445093393,-0.30923326856270433,-1.010132151311636
1682095653926355000,0.06335498046875,-0.15972235992252826,-0.7730719924256205,-0.033738895733654496
1682095653946483000,0.08348291015625,0.67155135384202,-0.9582160861134529,0.15031097297668455
1682095653966612000,0.103612060546875,1.3064905946016312,-1.2284097221858798,0.03242167565524578
1682095653986740200,0.123740234375,1.0327841281026602,-0.8633081436678767,-0.2660986218437552
1682095654006868200,0.1438681640625,0.2983230213612318,-0.230548292773962,0.12568214315474033
1682095654026997000,0.1639970703125,-0.2834352488309145,-0.2885430933639407,0.2183189257979393
1682095654047125000,0.184125,0.7665028431683778,-0.20513328101038933,-0.28141104952692986
1682095654067253000,0.2042529296875,1.9437790288358925,0.16419497529193758,-0.03161094379425049
1682095654087381200,0.22438134765625,1.8040245211869477,-0.6017743455216288,1.2145727738827465
1682095654107510000,0.244510009765625,1.356901515933871,-0.28955680045112964,1.6458166574805975
1682095654127638000,0.264637939453125,0.5305377860426902,0.7965667036511004,0.38135552483499047
1682095654147766000,0.28476611328125,-1.0752724397420883,0.8538689919322728,-0.2896528081715107
1682095654167895000,0.30489501953125,-1.2201269008785485,1.0200064795941113,-0.4745610472768545
1682095654188023000,0.32502294921875,-0.05786240638196468,0.6582526040688157,0.3755681736052036
1682095654208151000,0.345151123046875,1.6183856297194956,0.44301323184669017,0.9598165070474147
1682095654228280300,0.3652802734375,2.1964169883430005,0.7360512985423207,1.101452006137371
1682095654248408000,0.385407958984375,1.0478343977183102,1.0068734417766332,1.301343294841051
1682095654268536000,0.4055361328125,-0.43123745385706425,1.1211968633100389,1.1308289072692395
1682095654288664000,0.4256640625,-1.0662772323817014,0.8898527439832686,0.10159224251508712
1682095654308793300,0.44579345703125,-0.29168343721628187,0.8364724514514207,-0.07071428917050361
1682095654328921000,0.465921142578125,-0.07199906828403473,1.2795672241017222,0.3722796534538269
1682095654349049000,0.486049072265625,-0.3819172503709793,1.767934386152029,0.7396534146875142
1682095654369178400,0.506178466796875,-0.8000701817274093,1.962262487770617,0.27284897288680077
1682095654389306400,0.526306396484375,-0.9980389779359101,1.6592855031237006,-0.587062806341052
1682095654409434000,0.54643408203125,-0.34871816060245037,1.5966811629116535,-0.6102069505631923
1682095654429562000,0.56656201171875,0.21754151168465613,1.4418576809465884,-0.09345102163553237
1682095654449691400,0.58669140625,0.4877785485073924,1.2166761759027838,-0.16763094108998775
1682095654469819400,0.6068193359375,-0.20134704046994448,0.7904346306368708,-0.869172944048047
1682095654489947100,0.626947021484375,-0.7526853302180767,0.4745718609318137,-0.6381494349777698
1682095654510076200,0.647076171875,-0.4686377947077155,0.49504503237903114,-0.012381927189230918
1682095654530204400,0.667204345703125,-0.007044365553557873,0.4138835834741592,0.3933984293282032
1682095654550332400,0.68733251953125,0.047096682217717165,0.5668944630593061,-0.15074176560938357
1682095654570461200,0.707461181640625,-0.7827341392621397,0.3111187900483608,-0.5355173280209302
1682095654590589200,0.727589111328125,-1.423872234661877,0.3349415641844272,-0.388775445702672
1682095654610717200,0.74771728515625,-1.5237784237861633,0.2811789943367243,-0.17576923936009406
1682095654630845200,0.76784521484375,-1.024331941577792,0.24845628990828988,-0.879188142105937
1682095654650974200,0.78797412109375,-0.6380886447012424,0.39525662441551684,-0.8647732477843761
1682095654671102200,0.808102294921875,-0.2902753239840269,0.4146025453984737,-0.03636486032307148
1682095654691230200,0.828230224609375,-0.13934066615104673,0.014672668474912642,0.20896306843161583
1682095654711359200,0.848359130859375,0.04066431108266115,-0.7531897726088762,-0.42020051153600213
1682095654731487200,0.8684873046875,0.029681144775450228,-1.0813777708798646,-1.203579670703411
1682095654751615200,0.888615234375,-0.10923691204935311,-0.9254425282806158,-1.0641191775649785
1682095654771743200,0.9087431640625,-0.4263810998670757,-0.4836410103112459,-0.5794307040274143
1682095654791872300,0.928872314453125,-0.7354581549547612,-0.5208545964181422,-0.3185515703976154
1682095654812000300,0.949000244140625,-0.8899518204435706,-0.4555453811615705,-0.674378686222434
1682095654832128300,0.969128173828125,-1.2505462968006729,-0.34273265645205975,-1.7285194906085728
1682095654852257300,0.98925732421875,-1.2334241893470286,-0.3089659959286451,-1.4558318457633257
1682095654872385300,1.00938525390625,-0.738193571268022,-0.14256547341644762,-0.7101683770060538
1682095654892513300,1.02951318359375,-0.21200360517129302,-0.15107026691138745,-0.11975742928087711
1682095654912642300,1.049642333984375,0.04429974497556686,0.1632289067387581,0.08322890282869339
1682095654932770300,1.069770263671875,-0.4136450985431671,0.2914198178440332,0.21836919468045232
1682095654952898300,1.089898193359375,-0.925992271117866,0.1415735397696495,-0.26174656411409375
1682095654973026300,1.1100263671875,-0.5852063648194075,-0.4211626345664263,-0.44904082157313824
1682095654993154800,1.13015478515625,0.04503726546987891,-0.9057412179887294,-0.5090823255598544
1682095655013282800,1.15028271484375,0.6143513568915426,-0.7302537181794643,-0.5708703809529543
1682095655033410800,1.170410888671875,0.319241452357918,0.0392003760099411,-1.008943818309903
1682095655053539800,1.190539794921875,-0.21146248403191564,0.20678338630497453,-0.8306143730729818
1682095655073667800,1.210667724609375,-0.22052900306284426,0.22695289863049983,-0.9011544747203588
1682095655093795800,1.2307958984375,0.05776829835772514,0.1711100153774023,-1.0389099175065755
1682095655113923800,1.250923828125,0.08120178091526031,0.4147241259515285,-1.0300374597430229
1682095655134052900,1.271052978515625,-0.4688035066634416,0.7121896537005901,-0.9950871423929929
1682095655154180900,1.291180908203125,-1.1259995874166489,0.6275672506868839,-0.172294841247797
1682095655174308900,1.311308837890625,-0.8381060440026223,0.15454758763313292,0.3454442534983158
1682095655194437600,1.331437744140625,-0.26621749898307023,-0.4523223274618387,0.4428285229295492
1682095655214565600,1.351565673828125,0.38169630109667774,-0.5066571442395449,0.260539526411891
1682095655234694000,1.37169384765625,0.4986474407851696,-0.3097235362976789,0.07848609221577645
1682095655254822000,1.39182177734375,0.01631926663815975,-0.11680734730362892,-0.2923614826083183
1682095655274950700,1.41195068359375,-0.15000585255026816,-0.7197831775695085,-0.16323182934820651
1682095655295078700,1.43207861328125,0.10063494179025292,-1.002711061400175,-0.25706805090904233
1682095655315206700,1.45220654296875,0.29002675605043765,-1.1916554241538047,-0.48399055440127847
1682095655335335700,1.472335693359375,-0.07962174518220126,-1.1128595353364943,-0.4803197569340467
1682095655355463700,1.492463623046875,-0.5550519765090197,-1.2134347097635267,-0.550066662377119
1682095655375591700,1.512591796875,-0.7067862602870911,-0.9420300904661416,-0.6163017603069544
1682095655395720700,1.532720703125,-0.7150082182526588,-1.1187491778969765,0.09800444715619086
1682095655415848700,1.5528486328125,-0.4098971441864967,-0.9084136520683765,0.31754853083491325
1682095655435976700,1.572976806640625,-0.012027706924080847,-0.6488368332087994,0.09743979901075363
1682095655456104700,1.593104736328125,0.5214285969138145,-0.420734180021286,-0.007082067215442657
1682095655476233700,1.613233642578125,0.5493552261721343,0.1448585527896881,-0.11439151833355427
1682095655496361700,1.63336181640625,0.09173011612705886,0.6596247692048549,-0.10930150171816348
1682095655516489700,1.65348974609375,-0.42028292912244797,0.8954074555009603,-0.011319266393780707
1682095655536618800,1.67361865234375,-0.7273088238339871,0.7595446945935487,-0.07699731496274471
1682095655556746800,1.693746826171875,-0.7559849562853574,0.2695429170787334,-0.11583996357619762
1682095655576874800,1.713874755859375,-0.44377128367237745,-0.10383505300581454,-0.17724281904399394
1682095655597002800,1.734002685546875,-0.01187163957953453,-0.12243103240430354,-0.1918137807101011
1682095655617131800,1.7541318359375,0.44225167288966477,-0.16525544413030147,-0.032848376634716986
1682095655637259800,1.774259765625,0.9228992735385895,-0.1511509309321642,-0.005813654714822769
1682095655657387800,1.7943876953125,1.055629070182517,-0.2785235113918781,0.003735679396986961
1682095655677517000,1.81451708984375,0.7258856591630727,-0.6641413698464632,0.299551686373353
1682095655697644800,1.834644775390625,0.4683805320110172,-1.0252139851093292,0.4077273989319801
1682095655717772800,1.854772705078125,0.37339324071891605,-1.2866478300124407,0.3458095796793699
1682095655737900800,1.87490087890625,0.6150725838381796,-1.5110808547765016,0.000820084211230278
1682095655758029800,1.89502978515625,0.9064707743722945,-1.218339432939887,-0.3806833246618509
1682095655778157800,1.91515771484375,0.5476836396981031,-0.6295411811083554,-0.2686123582303524
1682095655798285800,1.935285888671875,-0.2473229019641876,0.015798457634449006,0.0846831932902336
1682095655818414800,1.955414794921875,-0.6590378361623734,0.24759353559911249,-0.021322189491987227
1682095655838542800,1.97554296875,-0.3998902025002986,0.19199965867102145,-0.3766711664110422
1682095655858670600,1.995670654296875,-0.04465754543729126,-0.0253144739985466,-0.3410468953222036
1682095655878800000,2.0157998046875,0.1315046387631446,-0.1820546032398939,-0.2833101611465216
1682095655898927900,2.035927978515625,0.061631988048553465,-0.2755664151519537,-0.2885316951870918
1682095655919056000,2.056055908203125,0.0775076025724411,-0.44832361321449277,-0.444408485597372
1682095655939183600,2.07618359375,0.5328748506881297,-0.5981044248372316,-0.6042454118102789
1682095655959313000,2.09631298828125,1.0544436597902327,-0.5601268686205149,-0.7812041532158851
1682095655979441000,2.11644091796875,0.9305037571929394,-0.24818740983903406,-0.7879992201834917
1682095655999569200,2.136569091796875,0.2925409308284521,-0.08218903838694096,-0.6337748731553554
1682095656019698200,2.1566982421875,-0.02695931859612465,0.08336158929765224,-0.4003723599940538
1682095656039826200,2.176826171875,0.18691840988397598,0.08702478798031807,-0.2653402046918869
1682095656059954200,2.1969541015625,0.3224480663795024,0.1209644669830799,-0.2796089685410261
1682095656080082200,2.217082275390625,0.2778828754007816,0.4367763832837343,-0.24199673850536346
1682095656100211200,2.237211181640625,0.018067425479739902,0.8197937038511037,-0.03714578156769276
1682095656120339200,2.257339111328125,-0.13718845655322073,0.6347019248723983,0.07717559413909912
1682095656140467200,2.27746728515625,0.063359834754467,0.42011224873065944,-0.12224807705283164
1682095656160596200,2.29759619140625,0.21303148691430687,0.1333387953877449,0.07086392677426338
1682095656180724200,2.31772412109375,0.16733575753569602,-0.009089315384626389,0.28006489561498166
1682095656200852200,2.337852294921875,-0.2759142056763172,-0.12253507730066776,0.23590017519593237
1682095656220980200,2.357980224609375,-0.8111252442270517,-0.4020271414637565,0.19888357296586034
1682095656241109200,2.378109130859375,-0.9125538206130266,-0.6689934860527516,0.09470423656702041
1682095656261237200,2.3982373046875,-0.4777841009765863,-0.641920185688138,-0.14413374564647674
1682095656281365200,2.418365234375,0.19082433128133416,-0.47943362174928184,0.07482289353311061
1682095656301494000,2.438493896484375,0.6033528468847275,-0.08293138118684291,0.1135270104587078
1682095656321622000,2.4586220703125,0.5115051687926053,0.48246612131297584,-0.0077437459945678706
1682095656341750300,2.478750244140625,0.11073416486978531,0.3970043448656797,0.14787936191558837
1682095656361878300,2.498878173828125,0.1783551642000675,0.5561030199319124,-0.1461187819838524
1682095656382007000,2.519007080078125,0.07782265987098216,0.45682548409998414,-0.04984744223058223
1682095656402135000,2.539135009765625,0.020645459274202586,0.528602434065938,-0.019072364738583564
1682095656422263000,2.559262939453125,-0.1454581261180341,0.6071072309821843,-0.1345931793630123
1682095656442392000,2.57939208984375,-0.4199174568109214,0.3351473158895969,0.12688801181316375
1682095656462520000,2.59952001953125,-0.47286929479762907,0.06883388225138187,0.1425233878403902
1682095656482648000,2.61964794921875,-0.24234569807350634,-0.2128361104726791,0.24330489849448203
1682095656502777000,2.639777099609375,0.05801978890076279,-0.3955588222324848,0.373124287584424
1682095656522905000,2.659905029296875,0.257126503098011,-0.3710030576467514,0.3064613196313381
1682095656543033000,2.680033203125,0.3759504509210586,-0.17891572069227693,0.37348727567791934
1682095656563161000,2.7001611328125,0.35028833252862096,-0.021805004572868346,0.5990484276890754
1682095656583290000,2.7202900390625,0.4070150128789246,0.12914192821979523,0.5174345588415861
1682095656603418000,2.740418212890625,0.511101264166832,0.26254034484028815,0.36676527394652364
1682095656623546000,2.760546142578125,0.5467154522530734,0.24132979902923105,0.28409458952248096
1682095656643675100,2.780675048828125,0.44195130170360203,0.2137789442807436,0.40273207486271856
1682095656663803100,2.80080322265625,0.20410876026824115,0.1186462531685829,0.4601391386926174
