time,seconds_elapsed,z,y,x
1682361360830678300,0.02567822265625,0.7728729627221822,0.9471195225596427,1.5724024617016314
1682361360850807300,0.045807373046875,1.1326643060028552,1.193148585321009,0.39658641171455383
1682361360870936000,0.06593603515625,0.669428954860568,-0.3597165244787931,-0.07633563618361949
1682361360891064000,0.08606396484375,0.742363842689991,-0.5990513502985239,-0.2922852025017142
1682361360911193300,0.106193359375,0.2712117270737886,0.03608881986066699,0.21597323945462701
1682361360931322400,0.126322265625,-1.2872633315622806,-0.5674170256286859,0.22564707672894
1682361360951450400,0.146450439453125,-0.4684054472565651,-1.1110372883453965,0.16378887870907782
1682361360971579400,0.166579345703125,1.201117664504051,-1.218861703248322,0.6261585529327393
1682361360991708200,0.186708251953125,1.1294447594344614,-1.3472040055230259,0.7436895383358001
1682361361011836400,0.20683642578125,-0.5313116930246353,-1.0045251250848173,-0.1664133819937706
1682361361031965200,0.226965087890625,-1.7997639411330222,-0.8514856039270758,-0.6817997761338949
1682361361052094200,0.24709423828125,-1.653318411412835,-1.0482036694221197,-0.34176351915895936
1682361361072222200,0.26722216796875,-0.7905635177135467,-1.3039742278665303,-0.1205202303469181
1682361361092351200,0.287351318359375,-0.6412994234412909,-1.1918882099963723,-0.0451958170324564
1682361361112480300,0.307480224609375,-0.9196107533872127,-0.8251661906696856,0.05538929426670074
1682361361132608300,0.327608154296875,-1.3338807058304547,-0.6469288076303898,0.025005261918902396
1682361361152737300,0.3477373046875,-1.0754372749149799,-0.7532599152356386,-0.39212183352112767
1682361361172866300,0.3678662109375,-1.505350786691904,-0.40577538808137176,-1.032974682238698
1682361361192994300,0.387994384765625,-1.9970798263907432,-0.19805793579667805,-1.1417413464277981
1682361361213123300,0.408123291015625,-1.6747160042285918,-0.6150307174578309,-0.8491431324541568
1682361361233252400,0.42825244140625,-1.0749076980829237,-0.8838011888593434,-0.4648147292882204
1682361361253381400,0.44838134765625,-1.1983218963056803,-0.8500470955565571,-0.429695485112071
1682361361273509400,0.46850927734375,-2.1922890947580336,-0.3602253507837653,-1.4852601848214864
1682361361293638100,0.48863818359375,-3.194343153554201,-0.02311491812765598,-2.216837845081091
1682361361313767200,0.50876708984375,-2.592304311877489,-0.1600514457464218,-2.1872610374629495
1682361361333895200,0.528895263671875,-1.1756488767266273,-0.39920682334601876,-1.7521622320026158
1682361361354024200,0.549024169921875,-0.2771767729580402,-0.4940986914396286,-1.2937129460930823
1682361361374153500,0.569153564453125,-0.6595721622347831,-0.15609715516269207,-1.316720312193036
1682361361394281200,0.58928125,-1.7031798821687698,0.0032844284981489178,-1.2835025177240371
1682361361414410200,0.60941015625,-1.5225111803293228,-0.20565847392827272,-1.4286270279735327
1682361361434539300,0.629539306640625,-0.3379050901651382,-0.4265615710005164,-0.9353729706645011
1682361361454667300,0.649667236328125,0.12993746251165866,-0.658676236308366,-0.13351415195465088
1682361361474796300,0.66979638671875,-0.3253320243179798,0.010126987869292498,-0.26046704569756984
1682361361494925300,0.68992529296875,-0.537250435423851,0.2229609063848853,-0.9535884263128042
1682361361515054300,0.710054443359375,0.05814122332334518,0.09886398659497499,-0.4680728543013334
1682361361535182300,0.730182373046875,0.7035252857297658,0.3016749621376395,0.32591420812010763
1682361361555311000,0.75031103515625,0.7196575053632259,0.5483861619442701,0.2863894224613905
1682361361575440100,0.770440185546875,0.30723347304761406,0.792495070298016,-0.07038695691227913
1682361361595568000,0.790568115234375,0.48006724347770213,0.9690605746023356,-0.11800737074315547
1682361361615696100,0.810696044921875,1.2381804439634083,0.8665149768851697,0.23889292727112768
1682361361635825400,0.830825439453125,1.6323586254924536,0.8138406406655907,0.6024895080536603
1682361361655953400,0.850953369140625,1.6002420702636242,0.8231811543323099,0.624706016036868
1682361361676082400,0.87108251953125,0.2978478050649166,0.921223449280858,0.010623685345053672
1682361361696211500,0.89121142578125,-0.24883330652713775,0.9682393213473259,-0.38786651416420936
1682361361716340200,0.91134033203125,0.4141980562508106,0.8165734266303479,-0.04541209013164043
1682361361736468200,0.93146826171875,1.043834514427185,0.6144302673466503,0.3279115194171667
1682361361756597200,0.95159716796875,1.2407973484635353,0.4909706225469708,0.10034779541194438
1682361361776726300,0.971726318359375,0.6410767206013203,0.4947244951877743,-0.6925777752578258
1682361361796854300,0.991854248046875,0.44081776762902736,0.6087730453025549,-0.38374505032002926
1682361361816983300,1.0119833984375,0.9772989722460508,0.8703236484531313,0.3408113330006599
1682361361837112300,1.0321123046875,1.1322270836293697,0.8700944428071379,0.9785399122178554
1682361361857241300,1.052241455078125,0.7236112114250659,0.8101619521528481,1.183641044524312
1682361361877369300,1.072369384765625,-0.26741467287838455,0.5658331174381077,-0.0016734861701726913
1682361361897498400,1.092498291015625,0.005070142871141433,0.5890952620167285,0.33989421815574167
1682361361917627400,1.11262744140625,1.0124299068599938,0.6771303960833698,1.2018325347751377
1682361361937755400,1.13275537109375,1.233199732941389,0.6776664026562124,1.4760855292409658
1682361361957884400,1.152884521484375,0.9266419671982526,0.5503108463965356,0.8150906407266855
1682361361978013200,1.17301318359375,0.5770908629029989,0.6191776810694486,0.651812049627304
1682361361998142200,1.19314208984375,0.5826730469495057,0.6336695130847394,1.3102315346956253
1682361362018270200,1.213270263671875,0.5996417174071074,0.3256791937878355,1.3993249456435441
1682361362038399200,1.233399169921875,0.6351829863876104,0.15374354124125092,1.1024614754408597
1682361362058528500,1.253528564453125,0.649501434597373,0.009792385620065033,0.6056687226116657
1682361362078656300,1.27365625,0.7329799282729625,-0.33610691816937177,0.49969081235826013
1682361362098785300,1.293785400390625,0.8246358831852674,-0.3906349559642374,0.7865992902576923
1682361362118914300,1.313914306640625,0.5334814382791518,-0.5243415617510676,0.9894237098038196
1682361362139042300,1.334042236328125,-0.0041810850769281385,-0.5865889782842248,0.48414311461448667
1682361362159171300,1.35417138671875,-0.12608370969295501,-0.4175250817816704,0.3162847945094108
1682361362179300400,1.37430029296875,-0.09513210659027099,-0.39672494340240955,0.4374456608474254
1682361362199429400,1.394429443359375,0.2555973938345909,-0.417514195061475,0.7898667676210402
1682361362219557400,1.414557373046875,0.36728725199401374,-0.4270666709784418,0.9165174635469913
1682361362239686100,1.43468603515625,0.4082254115819931,-0.3664866762008518,1.088661498147249
1682361362259815200,1.454815185546875,0.43942017579078674,-0.10676906063109635,1.1241074900597334
1682361362279943200,1.474943115234375,-0.5675181479156017,-0.10805310909226536,0.08376140227019786
1682361362300072200,1.495072265625,-0.34257892719507216,-0.1770838290899992,0.37518238915801044
1682361362320201500,1.515201416015625,0.2992190934181213,-0.199454943113029,0.5090718041658401
1682361362340330200,1.535330322265625,0.2640472422719002,-0.14489077455885707,0.3773252464056015
1682361362360458500,1.55545849609375,0.24999065986871719,0.02773812094889581,0.52550271448493
