time,seconds_elapsed,z,y,x
1682095881553315600,0.027315673828125,0.7700964837461709,0.1063055347725749,-0.2994650310032069
1682095881573444600,0.047444580078125,2.428763854971528,0.09990940399467944,-0.6068311905197799
1682095881593572600,0.067572509765625,3.318912367030978,-0.5978782148659229,0.8528380414493382
1682095881613702000,0.087701904296875,3.684977968275547,0.4182311111591756,2.1251047332793473
1682095881633829600,0.10782958984375,4.067165267759561,1.5112233319871127,3.089669896158576
1682095881653959000,0.127958984375,2.9246155275583265,2.1355900330670177,3.1514544444203376
1682095881674087000,0.1480869140625,1.2941226959377528,1.2444780828028916,2.2591201127544043
1682095881694215700,0.168215576171875,1.4441998601585626,0.7242837038591504,3.659306351402402
1682095881714344700,0.1883447265625,1.5161954213112592,1.7094997328400612,4.101354537609219
1682095881734472700,0.20847265625,-1.214982523727417,3.123416682937741,5.341714079177379
1682095881754601700,0.228601806640625,-3.9564346100211143,1.4234282902866602,6.3350587618172165
1682095881774729700,0.248729736328125,-0.8156465210437774,0.8848752478316426,3.443755721274018
1682095881794858800,0.268858642578125,3.959189461687207,-0.5419096594065428,3.2249913897961378
1682095881814987800,0.28898779296875,6.03762070659697,0.473426198028028,2.6969103492558
1682095881835115800,0.30911572265625,5.604907919490337,1.17928051122725,3.0556010378181933
1682095881855244500,0.32924462890625,4.009719625484943,3.8785035213395953,3.314540727818012
1682095881875372500,0.34937255859375,1.2456500491917133,7.25131202147007,2.3839023844599723
1682095881895501600,0.36950146484375,0.5551373897701501,5.8919280410707,-0.8917313973367214
1682095881915629600,0.389629638671875,4.332885411679745,6.87489570660293,-1.0461071355342864
1682095881935758600,0.409758544921875,5.496216074103117,8.537499248233438,3.1908523888289926
1682095881955887900,0.429887939453125,6.904346842014789,8.22745480941832,3.1204765378326176
1682095881976016000,0.450015869140625,7.341632343864441,6.1229100490868085,-2.2050457004785535
1682095881996145000,0.470144775390625,4.5935289829879995,2.9035873525768516,-6.877232625117897
1682095882016273000,0.49027294921875,3.3813591785937547,3.322127821946144,-1.9295973587483166
1682095882036401700,0.510401611328125,4.173207183159888,4.866470894855261,1.5165642546236515
1682095882056530700,0.53053076171875,2.9343104076206683,5.0762207297503945,2.115933584830165
1682095882076658700,0.55065869140625,2.4640976186811923,2.6972727528274056,-3.088211514043808
1682095882096787700,0.57078759765625,2.718856223604083,3.4038048191577195,-5.500079179272055
1682095882116915700,0.590915771484375,1.8560452158033847,7.652496866890788,-1.482093829745054
1682095882137044700,0.611044677734375,-2.9375346303641794,10.867886900126933,-0.13716156854629516
1682095882157172700,0.6311728515625,-6.790420603105425,13.092013733172417,-3.8560125803291796
1682095882177301800,0.6513017578125,-8.79531022646427,12.700823627543448,-7.084814468324184
1682095882197430500,0.671430419921875,-8.799299003839492,13.119195170086622,-8.971062514689564
1682095882217558500,0.69155859375,-9.320126712250708,11.252277847135066,-7.656039654064178
1682095882237688000,0.71168798828125,-8.386638240158558,7.862944036400318,-8.366727086508273
1682095882257816000,0.731816162109375,-7.118710892707109,3.824272457197308,-9.165952049583197
1682095882277945000,0.751945068359375,-5.57888500496149,0.1696463725656271,-8.394035364672542
1682095882298074000,0.77207421875,-3.0534254473447797,-2.7769536077857015,-5.398824205887317
1682095882318202000,0.7922021484375,-0.6769722098469734,-4.926217799809574,-2.2485703694283963
1682095882338331000,0.812330810546875,-0.11963409516215323,-6.8296098731994626,-0.06952186451554299
1682095882358459000,0.832458984375,-0.7444272049605846,-7.950895876097679,0.025900749453902243
1682095882378588000,0.852587890625,-1.93563371630311,-10.58305172137022,-1.8803776930272578
1682095882398716000,0.8727158203125,-1.3254361180901526,-12.54110185214281,-2.7513956804201007
1682095882418845200,0.89284521484375,-0.15664251408576965,-12.593929771488904,-1.9670792404025792
1682095882438974200,0.91297412109375,-0.2835457234680652,-12.274856807565689,-1.2654466365516186
1682095882459102200,0.933102294921875,-1.95551447481513,-11.908504206073284,-2.348352639912069
1682095882479231200,0.953231201171875,-2.960027032679319,-11.443187372481823,-4.196560586218536
1682095882499359200,0.973359130859375,-1.2482868274360894,-9.107616764992475,-5.316883589303493
1682095882519488000,0.993488037109375,1.7237457003355026,-1.2850234436810015,-7.3480124002903695
1682095882539617000,1.013616943359375,0.41453941703438757,2.511558458036184,-7.105497775390744
1682095882559745000,1.0337451171875,-2.5915444334208964,2.2168092035084963,-10.023854827076196
1682095882579874000,1.0538740234375,-3.15491890566051,6.484968752777576,-10.77964046139717
1682095882600002000,1.074001953125,-4.3099739071697,10.748597672879695,-11.775078901445864
1682095882620131000,1.094131103515625,-3.637442310118675,12.384676780200003,-11.937788752746581
1682095882640259000,1.114259033203125,-3.267643952086568,10.453985780996083,-7.762868043667077
1682095882660388000,1.13438818359375,-3.975463720139861,8.387168401512502,-4.242640492609143
1682095882680517000,1.15451708984375,-1.7907418457657098,6.967298680490255,2.42057294973135
1682095882700644900,1.174644775390625,1.3236165014475583,5.401839169794321,6.730540427160262
1682095882720774100,1.194774169921875,2.8924270761370656,1.8665373837232588,6.9040224323660135
1682095882740902100,1.214902099609375,3.6289632355868813,-0.2839431983530521,7.842921239069104
1682095882761031200,1.23503125,3.2250346444159743,-0.5665408273160457,10.147954669475554
1682095882781160200,1.25516015625,3.22787717436552,-0.6726905870050192,9.938712199580669
1682095882801288200,1.2752880859375,2.855646620750427,-2.080229818764329,8.761392174771428
1682095882821417200,1.295417236328125,2.9050702846109866,-2.9064228682637214,9.075596655875444
1682095882841545200,1.315545166015625,3.912897666111588,-1.8848913710594175,11.144094535791874
