time,seconds_elapsed,z,y,x
1682096481587595000,0.026594970703125,-6.364298300305008,1.12170320539698,4.745130872558057
1682096481607723000,0.046722900390625,-6.732343677189946,0.5752386591650546,2.652380302655697
1682096481627852000,0.06685205078125,-7.120307221987843,1.4561132930532097,0.38776758383437987
1682096481647980000,0.08697998046875,-2.009642370843887,2.7166040607631206,-3.0974346849411725
1682096481668108000,0.10710791015625,6.261201498445868,0.27565789282768965,-6.567791997414827
1682096481688237000,0.127237060546875,6.060967679914832,-0.4325942752934992,-5.560314744526147
1682096481708365000,0.147364990234375,0.7300713473498821,1.9671900073006747,0.43764629798606036
1682096481728493800,0.167493896484375,-0.14355097732245922,2.375165243513882,4.072507797831297
1682096481748621800,0.187621826171875,3.519420910850167,2.332186664139479,-0.5361806873004883
1682096481768750000,0.20775,2.5117501812160015,-0.6288005188088863,-4.708071307969093
1682096481788878800,0.22787890625,2.3556261380463837,2.1471647355265913,-2.9107924616500735
1682096481809006800,0.2480068359375,5.0095162607431405,4.542154769581556,2.4957559087485075
1682096481829136000,0.268135986328125,9.077164343583583,5.42951745031476,5.6284758420825005
1682096481849263900,0.288263916015625,10.498347485291957,3.6672552645802496,1.3035042722672223
1682096481869393000,0.308392822265625,11.130096405577659,5.424380671948194,-3.477494032485783
1682096481889521000,0.32852099609375,7.3925295874089,10.625519574743508,-5.677931654646993
1682096481909649000,0.34864892578125,5.847623035398125,8.517942314848304,-4.4967719055444
1682096481929778000,0.36877783203125,0.016650106027722357,2.999612316353619,-12.760140908908843
1682096481949906000,0.388906005859375,-6.746651604005694,8.135795931896567,-27.69138783929348
1682096481970035200,0.40903515625,-12.084597270560264,11.764463983929156,-19.52500913760662
1682096481990163000,0.429162841796875,-10.55733275822401,8.44627700856328,-2.802479678708315
1682096482010291000,0.449291015625,-7.909000854176282,-0.25185499243587256,-0.3525947097748518
1682096482030420000,0.469419921875,-4.7687242218524215,-3.020278380024433,-0.6636252370178699
1682096482050548000,0.4895478515625,-6.570977057191729,-3.3223300665199753,5.298198762577772
1682096482070677000,0.509677001953125,-13.824481620270014,-5.422510201901197,6.033634267309307
1682096482090805000,0.529804931640625,-13.593532345479726,-9.472295880314707,4.403045574098825
1682096482110933000,0.54993310546875,-6.466517734807729,-10.12135074018836,2.3759032023996114
1682096482131062000,0.57006201171875,-1.753512477567792,-11.544287447565793,5.669193052396178
1682096482151190000,0.59018994140625,-1.2620558250695466,-11.763809319412708,12.523437600636482
1682096482171319000,0.610319091796875,-3.825625625371933,-12.197982826721667,13.8327514359653
1682096482191447000,0.630447021484375,-6.121178695249557,-18.844331058979034,18.254670052838325
1682096482211576000,0.650576171875,-2.0355039573311804,-8.589385502815245,4.157953207665682
1682096482231704000,0.6707041015625,-3.3491093523740765,-7.696843958139419,-4.708997190642356
1682096482251832000,0.69083203125,-4.8266573553830385,-5.296237107115983,-7.287009942317009
1682096482271961000,0.710961181640625,-8.37622673625946,-1.971893070425093,-5.660342221942543
1682096482292089000,0.731089111328125,-7.654182043498754,2.419343407936394,-8.603020644935965
1682096482312217900,0.7512177734375,-9.812688111120462,4.840502340862154,-13.478001593983173
1682096482332345900,0.771345947265625,-11.204819345867634,9.750486214229465,-16.108462325775623
1682096482352473900,0.791473876953125,-8.170091584730148,11.664819368350505,-12.192897486281394
1682096482372603000,0.811602783203125,-6.833247937440872,11.331637215054034,-7.675671990773082
1682096482392731000,0.83173095703125,-3.8977807610005137,8.193921373128891,-8.709028950327633
1682096482412860000,0.85185986328125,-0.022804537004232406,5.484863489961624,-7.07202863650918
1682096482432988000,0.87198779296875,5.096127791747451,6.581405512225627,2.8084815494716167
1682096482453116000,0.892115966796875,5.690789967176318,7.268775197446346,11.976832476890086
1682096482473245000,0.912244873046875,4.344911365038156,7.465068753919005,16.399792711770534
1682096482493373000,0.932373046875,5.2643718962997195,9.900328985172509,16.248373485291005
1682096482513502000,0.952501953125,6.509376048803329,11.106088922524451,17.458512660640476
1682096482533630000,0.9726298828125,6.459177308917045,9.670738139253855,16.904341485553978
1682096482553758000,0.992758056640625,5.475145229023695,7.969621034833788,12.351118209469318
1682096482573887000,1.012886962890625,4.359754713904858,7.5934192395001645,6.779722098958492
1682096482594015000,1.033014892578125,3.775692258423567,7.990400203490257,4.781432312256097
1682096482614143700,1.053143798828125,3.7770471801638603,8.607070797109603,5.249927191361785
1682096482634271700,1.073271728515625,5.568228001868724,14.623065947353838,1.1175777960300446
1682096482654399700,1.093399658203125,1.3800807314693926,14.697798239994048,-5.490369686162471
1682096482674529000,1.113529052734375,-8.293546114963293,13.531671224850415,-17.05245582526922
1682096482694656800,1.13365673828125,-10.524970119279622,9.543223519974946,-27.091570180797575
1682096482714786000,1.1537861328125,-8.292657641690969,5.237265862709283,-22.946970960223673
1682096482734914000,1.1739140625,-9.584535189050435,0.6167252464160323,-10.867475396716594
1682096482755043000,1.19404296875,-10.311505063253641,-3.354858709681034,-6.131126673290133
1682096482775171000,1.214171142578125,-9.575552256649733,-7.223245618414879,-7.095134202286601
1682096482795299000,1.234299072265625,-9.337443757754563,-11.697052243435381,-6.10929361166656
1682096482815428000,1.254427978515625,-7.264903324449062,-14.874216298651694,-3.3115392079144716
1682096482835556600,1.274556640625,-4.801164602208138,-16.373608469200132,0.4893810152679681
1682096482855685400,1.294685302734375,0.6236041922748089,-15.598625966978073,6.876358180370927
1682096482875813400,1.3148134765625,-0.8383902677714824,-14.329999531346559,7.017683882859349
1682096482895941400,1.33494140625,-1.3727970042020081,-14.770942971181869,6.914237536910176
